,color,command,deleted,from,message,room,timestamp,video-offset,badges,bits,color,display-name,emotes,id,login,mod,msg-id,msg-param-months,room-id,sent-ts,style,subscriber,system-msg,tmi-sent-ts,turbo,user-id,user-type
5692,#FF6BB5,,False,mcmanamye,clintCheep clintCheep clintCheep clintCheep clintAww,clintstevens,1492405181262,4784262,"subscriber/0,premium/1",,#FF6BB5,,"{'164165': [[0, 9], [11, 20], [22, 31], [33, 42]], '122708': [[44, 51]]}",35448f07-c89c-4624-925d-6075fbc80411,,False,,,86268118,,,True,,1492405195666,False,95976807,
5693,#0000FF,,False,probrono,forsenC FeelsBadMan,clintstevens,1492405182557,4785557,,,#0000FF,probrono,,58449239-a70f-4670-ad76-b51b6e99784a,,False,,,86268118,1492405196500,,False,,1492405196913,False,35841695,
5694,#FF0000,,False,idrag_darkness,Reset !,clintstevens,1492405182729,4785729,,,#FF0000,idrag_darkness,,c686f4bf-b76f-4a73-929b-8786b1311c9e,,False,,,86268118,,,False,,1492405197182,False,114145892,
5695,#363636,,False,jeb_bush_2020,enerJEBic I didnt mix the Plebtene and the Suave for my health @Clintstevens,clintstevens,1492405185836,4788836,subscriber/0,,#363636,jeb_bush_2020,,0ea301df-32b4-4159-970d-4855bc267b20,,False,,,86268118,1492405205195,,True,,1492405200220,False,148501672,
5696,,,False,kfc_wizard1,can u get ur stick out of her face,clintstevens,1492405187521,4790521,,,,kfc_Wizard1,,261fcb79-74f0-4737-81f6-8bbe28e66323,,False,,,86268118,,,False,,1492405201968,False,53303766,
5697,#00FF7F,,False,datgiantsfan34,Jennifer has a penis,clintstevens,1492405187523,4790523,"subscriber/0,premium/1",,#00FF7F,DatGiantsfan34,,ec4e95d2-afbb-49db-b132-c66b9e608307,,False,,,86268118,1492405199569,,True,,1492405201982,False,70619259,
5698,#FF7F50,,False,buderbal,:(,clintstevens,1492405188455,4791455,,,#FF7F50,buderbal,"{'2': [[0, 1]]}",a690ad4c-f484-48d1-9fe3-cc703e3a6d06,,False,,,86268118,1492405202630,,False,,1492405202700,False,140156571,
5699,,,False,shishog,Why you look so tired??,clintstevens,1492405191351,4794351,,,,shishog,,680090a3-492a-4c87-9989-e9f2046fc85b,,False,,,86268118,1492405205084,,False,,1492405205783,False,52182511,
5700,,,False,gangb4ngstyle,R U HIGH TODAY CLINT?,clintstevens,1492405192394,4795394,,,,gangb4ngstyle,,6214fab5-bf63-404e-80fd-550101245def,,False,,,86268118,1492405206396,,False,,1492405206835,False,133753336,
5701,,,False,cyrusthevirus001,"Reset, but first check out the mario painting",clintstevens,1492405192927,4795927,,,,cyrusthevirus001,,05dd9fcd-cd62-4c94-a08c-ac98dbc8e297,,False,,,86268118,1492405209012,,False,,1492405207390,False,104473299,
5702,,,False,rachelol09,!quote 25,clintstevens,1492405194438,4797438,"subscriber/0,premium/1",,,Rachelol09,,4d4cba2f-b9e5-4973-a880-8c753f637254,,False,,,86268118,1492405209598,,True,,1492405208892,False,40936342,
5703,#FF69B4,,False,noobberry,forsenC FeelsBadMan,clintstevens,1492405194575,4797575,"moderator/1,subscriber/6,bits/1000",,#FF69B4,Noobberry,,2a67cb56-c831-49cb-8d69-5a56b13d56ef,,True,,,86268118,1492405208509,,True,,1492405209046,False,28397774,mod
5704,#8A2BE2,,False,alfredonevv,clint can we see your inputs,clintstevens,1492405196889,4799889,,,#8A2BE2,AlfredoNevv,,e1d3f9ea-0473-46ba-8009-707234a045d6,,False,,,86268118,1492405216415,,False,,1492405211348,False,11640795,
5705,#CD9FFE,,False,xenoda,"@Noobberry, clitnCheep",clintstevens,1492405197439,4800439,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,e46ea4ea-b757-4896-8745-e0a0243f6c61,,True,,,86268118,1492405191846,,True,,1492405211894,False,53569589,mod
5706,,,False,frozenftz,you're awesome clint good luck with the runs <3,clintstevens,1492405197720,4800720,,,,frozenftz,"{'9': [[45, 46]]}",74c77e8f-c28d-4287-807e-c385682fd198,,False,,,86268118,,,False,,1492405212173,False,111127108,
5707,#CC00A0,,False,7zelda,"bud, darts happen",clintstevens,1492405199537,4802537,,,#CC00A0,7Zelda,,3b01a263-5266-42f3-8176-8927ee70bfef,,False,,,86268118,1492405211914,,False,,1492405213947,False,70001265,
5708,#CD9FFE,,False,xenoda,clintCheep,clintstevens,1492405199568,4802568,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,"{'164165': [[0, 9]]}",e5aad7c2-8a8b-4508-81b7-662f8147a836,,True,,,86268118,1492405193972,,True,,1492405214003,False,53569589,mod
5709,#FF69B4,,False,noobberry,can we make a forsenE of clint,clintstevens,1492405200436,4803436,"moderator/1,subscriber/6,bits/1000",,#FF69B4,Noobberry,"{'93064': [[14, 20]]}",ae6aea01-fb37-433e-8d7b-18950c386ec2,,True,,,86268118,1492405214353,,True,,1492405214899,False,28397774,mod
5710,#FF0000,,False,swimmerwoad,Snapple fact or riot DansGame,clintstevens,1492405201371,4804371,"subscriber/0,premium/1",,#FF0000,swimmerwoad,"{'33': [[21, 28]]}",f1131542-eec7-4597-81c8-49f8c8386a13,,False,,,86268118,1492405213343,,True,,1492405215820,False,38159153,
5711,,,False,eddiethathird,TheIlluminati he was a member that's how he knew,clintstevens,1492405201745,4804745,,,,EddieThaThird,"{'145315': [[0, 12]]}",3f51c081-ff46-4248-83d8-8ce5c5362665,,False,,,86268118,,,False,,1492405216186,False,145191900,
5712,#FF69B4,,False,noobberry,we need clintE,clintstevens,1492405204682,4807682,"moderator/1,subscriber/6,bits/1000",,#FF69B4,Noobberry,,88b5bdb5-1c2c-4c5c-87ec-16df6a6046f3,,True,,,86268118,1492405218619,,True,,1492405219156,False,28397774,mod
5713,#C47C08,,False,backflipbro,clintFug clintR,clintstevens,1492405204981,4807981,"subscriber/3,bits/100",,#C47C08,Backflipbro,"{'164164': [[0, 7]], '120704': [[9, 14]]}",50033e17-6c08-4d2e-a438-a1bad84d7b7c,,False,,,86268118,1492405219293,,True,,1492405219439,False,47065569,
5714,,,False,deangelowooley,@datgiantsfan34 como vous suis,clintstevens,1492405204993,4807993,,,,deangelowooley,,67240d0b-5db4-4a19-8da0-38dde212d3df,,False,,,86268118,,,False,,1492405219464,False,119935195,
5715,#CD9FFE,,False,xenoda,"@Noobberry, clintCheep",clintstevens,1492405205074,4808074,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,"{'164165': [[12, 21]]}",8d15076a-5a84-4013-88c4-ed5deb5c16c7,,True,,,86268118,1492405199452,,True,,1492405219548,False,53569589,mod
5716,#CD9FFE,,False,xenoda,clintE PogChamp,clintstevens,1492405210927,4813927,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,"{'88': [[7, 14]]}",1484f01e-93a0-45ee-8da3-976a6a80959f,,True,,,86268118,1492405205288,,True,,1492405225326,False,53569589,mod
5717,,,False,algebraican,"you're always fucking tired, seen a doctor?",clintstevens,1492405211952,4814952,,,,Algebraican,,06d9c70d-21e7-4715-85c5-1131dd06f112,,False,,,86268118,1492405226564,,False,,1492405226413,False,60723729,
5718,#0000FF,,False,probrono,"@Noobberry, clintE LUL",clintstevens,1492405216451,4819451,,,#0000FF,probrono,,baf904bf-e5af-41c6-9900-96893ccdc0c3,,False,,,86268118,1492405230580,,False,,1492405230895,False,35841695,
5719,#8A2BE2,,False,warlord5157,He's high Kappa,clintstevens,1492405217186,4820186,,,#8A2BE2,Warlord5157,"{'25': [[10, 14]]}",14518bbc-6c0c-4d5b-bc28-5a72b71339be,,False,,,86268118,,,False,,1492405231627,False,94919156,
5720,,,False,uesae1,clint i wanna see a smile on that face haHAA,clintstevens,1492405217905,4820905,,,,Uesae1,,4e00f43b-2ebb-40c6-a8ad-2819ada42931,,False,,,86268118,1492405227535,,False,,1492405232334,False,97752119,
5721,#B22222,,False,madasagamer,drink a monster,clintstevens,1492405218586,4821586,bits/100,,#B22222,MadAsAGamer,,e15d9664-4b65-4f96-94d2-524de5113105,,False,,,86268118,1492405233850,,False,,1492405233027,False,114777711,
5722,,,False,benjibravo,how do you pee when your on a run?,clintstevens,1492405220583,4823583,,,,benjibravo,,58f12c84-b35d-47cc-94ba-7fa3b5f64ac3,,False,,,86268118,1492405233185,,False,,1492405235011,False,152699945,
5723,#C2CC00,,False,becomingethereal,Clint stop doing drugs in la,clintstevens,1492405225113,4828113,"subscriber/0,premium/1",,#C2CC00,BecomingEthereal,,7763201e-f1b5-48e8-8574-9f52edb1356a,,False,,,86268118,1492405238010,,True,,1492405239574,False,69936840,
5724,,,False,gershwin108,Thank you cheeseburger,clintstevens,1492405227645,4830645,,,,gershwin108,,823f3876-36a5-429f-9a04-ce5c3e095b3a,,False,,,86268118,,,False,,1492405242061,False,110944619,
5725,,,False,hayleydanger,Someone doesn't know baroque from renaissance :/,clintstevens,1492405227699,4830699,"subscriber/0,bits/100",,,hayleydanger,"{'10': [[46, 47]]}",088f58ab-2b70-4961-b5ed-105ba347ad4f,,False,,,86268118,1492405359567,,True,,1492405242136,False,129744449,
5726,,,False,phlas5,TIRED=TIRED I don't understand,clintstevens,1492405227700,4830700,,,,Phlas5,,b5723232-faaf-424c-b988-5c77795c61cc,,False,,,86268118,,,False,,1492405242157,False,56063681,
5727,#1DAF4B,,False,panegyrist,pretty sure clint is high every day... he's adjusting to the quality of LA weed,clintstevens,1492405229563,4832563,premium/1,,#1DAF4B,Panegyrist,,128bffe3-458a-4240-845d-950b91606d3e,,False,,,86268118,1492405242570,,False,,1492405244023,False,57646635,
5728,#FF69B4,,False,noobberry,"@Clintstevens, can we beat the TriHard record?",clintstevens,1492405231102,4834102,"moderator/1,subscriber/6,bits/1000",,#FF69B4,Noobberry,"{'120232': [[31, 37]]}",be4be52e-0189-4c63-a5f1-46c2ebad97c1,,True,,,86268118,1492405244948,,True,,1492405245576,False,28397774,mod
5729,,,False,rock4040,You are as tired as m- ZZZZZZZZZZZZZzzzzzzzzzzz,clintstevens,1492405233361,4836361,,,,rock4040,,0116a7cb-56b0-4503-af0b-e874b4c3c3ab,,False,,,86268118,,,False,,1492405247753,False,127502854,
5730,#047AA9,,False,certifiedpyro,he's depressed FeelsBadMan,clintstevens,1492405233636,4836636,premium/1,,#047AA9,certifiedpyro,,ebaa9220-ccea-40ce-863b-bc53e2b2d75d,,False,,,86268118,1492405248007,,False,,1492405248086,False,75795080,
5731,,,False,peachesac,GET MORE VITAMIN C,clintstevens,1492405235548,4838548,subscriber/0,,,PeachesAC,,71fb95a4-25e0-4f7a-962f-8a272200422e,,False,,,86268118,1492405255479,,True,,1492405250000,False,140870189,
5732,#03005C,,False,joobacca12,clintFug clintCheep clintFug clintCheep clintFug clintCheep,clintstevens,1492405236296,4839296,"subscriber/3,premium/1",,#03005C,joobacca12,"{'164165': [[9, 18], [29, 38], [49, 58]], '164164': [[0, 7], [20, 27], [40, 47]]}",e2de5072-b15e-4c48-bf30-8643b4d00a52,,False,,,86268118,1492405253437,,True,,1492405250727,False,57519013,
5733,,,False,ammphenschein,ARE YOU OLD ENOUGH TO BE DRINKING THAT???,clintstevens,1492405237134,4840134,,,,ammphenschein,,055bc541-4226-4b62-843f-abf22b9a9276,,False,,,86268118,1492405248417,,False,,1492405251591,False,140218352,
5734,#8A2BE2,,False,batpuppy,Switch to a sativa strain Kappa,clintstevens,1492405238235,4841235,subscriber/12,,#8A2BE2,Batpuppy,"{'25': [[26, 30]]}",b9de7780-756c-4145-8d84-3276db37ab04,,False,,,86268118,1492405251849,,True,,1492405252692,False,85648411,
5735,,,False,ac1drain3,RESET!!!!!,clintstevens,1492405240951,4843951,,,,Ac1DrAiN3,,1825a9ab-c838-407b-928b-427e201c6651,,False,,,86268118,,,False,,1492405255307,False,86070506,
5736,,,False,johnsonvillesausage,he plays zelda till 3am eryday,clintstevens,1492405241128,4844128,,,,JohnsonvilleSausage,,5bcdbc90-5a8a-46b4-bac6-01d0360c266a,,False,,,86268118,1492405250276,,False,,1492405255588,False,97239993,
5737,#8A2BE2,,False,drizzydrake1991,always tired... clint's depressed clintB,clintstevens,1492405241155,4844155,subscriber/0,,#8A2BE2,drizzydrake1991,"{'114166': [[34, 39]]}",c3dac9fe-ad15-4c1a-90a0-803e8c99e279,,False,,,86268118,1492405255691,,True,,1492405255602,False,135221410,
5738,#BB00CC,,False,brizzle196,@clintstevens good morning clinto clintHi CheepCheep,clintstevens,1492405242302,4845302,"subscriber/6,premium/1",,#BB00CC,BRizZle196,"{'163073': [[42, 51]], '110475': [[34, 40]]}",c5a25922-b90d-4191-b804-67dd34f3ed2e,,False,,,86268118,,,True,,1492405256754,False,83194346,
5739,,,False,thekhraken90,No detective lint today?:(,clintstevens,1492405246154,4849154,,,,thekhraken90,,4e256ffb-1ed6-4aab-8eb3-e74cb24dbc8a,,False,,,86268118,,,False,,1492405260604,False,83613056,
5740,#DAA520,,False,thirteenjhm13,the TriHard record is enormous,clintstevens,1492405247173,4850173,"subscriber/3,premium/1",,#DAA520,ThirteenJhm13,"{'120232': [[4, 10]]}",4d0cc158-f2ec-44f1-9589-514e25454a1f,,False,,,86268118,1492405259987,,True,,1492405261635,False,35950973,
5741,,,False,clutch_perry,clint has sleep apnea clintB,clintstevens,1492405248564,4851564,"subscriber/0,premium/1",,,Clutch_Perry,"{'114166': [[22, 27]]}",cd3c7896-2421-456f-b0ad-7f5ceade9db3,,False,,,86268118,1492405266168,,True,,1492405263024,False,146205059,
5742,#FF69B4,,False,noobberry,"Mouha267: Hello bro , plz tell xenoda to forgive me",clintstevens,1492405249831,4852831,"moderator/1,subscriber/6,bits/1000",,#FF69B4,Noobberry,,bbbb5180-5fcf-43a5-b424-59c80fadd439,,True,,,86268118,1492405263676,,True,,1492405264294,False,28397774,mod
5743,,,False,gangb4ngstyle,TELL US THE TRUTH,clintstevens,1492405252008,4855008,,,,gangb4ngstyle,,f2bad682-b6fd-4713-aa2e-156dfe01f730,,False,,,86268118,1492405266146,,False,,1492405266470,False,133753336,
5744,,,False,poolchii,Clintttttttttttttttttttttttttttttttt,clintstevens,1492405252238,4855238,,,,poolchii,,b7ad6754-9b57-48ca-8478-f3c0904aa8a6,,False,,,86268118,,,False,,1492405266690,False,142796730,
5745,#FF0000,,False,alexk44,omg no,clintstevens,1492405252348,4855348,,,#FF0000,Alexk44,,032170a3-59dd-4e87-9dbc-acf57389f0bd,,False,,,86268118,1492405266245,,False,,1492405266796,False,69439138,
5746,#DAA520,,False,austiinn,"get your bloody 8 hours, mate",clintstevens,1492405252705,4855705,subscriber/6,,#DAA520,Austiinn,,f725d843-e0ad-43f3-9704-2f7009e6bf7f,,False,,,86268118,1492405268747,,True,,1492405267162,False,49282823,
5747,,,False,jared_jared_jared,@hayleydanger BibleThump clintT,clintstevens,1492405252791,4855791,"subscriber/0,premium/1",,,Jared_Jared_Jared,"{'86': [[14, 23]], '147385': [[25, 30]]}",cf930a14-8684-4861-a752-0e2afcaab3ef,,False,,,86268118,,,True,,1492405267227,False,111719683,
5748,,,False,benjibravo,how do you pee when your on a run?,clintstevens,1492405254026,4857026,,,,benjibravo,,32c56e5c-e1f5-49e7-bdc0-1e967a6eb973,,False,,,86268118,1492405266698,,False,,1492405268469,False,152699945,
5749,#008000,,False,king_bagool,5htd idmy s loy,clintstevens,1492405254589,4857589,premium/1,,#008000,King_Bagool,,23c572a0-4dad-487b-bf5a-95abf7afa5d5,,False,,,86268118,1492405299607,,False,,1492405269023,False,81622860,
5750,#8A2BE2,,False,buzz91,SPECIFICALLY,clintstevens,1492405254630,4857630,bits/100,,#8A2BE2,Buzz91,,72d46ce3-7b8d-401c-b282-cf5dc70570ab,,False,,,86268118,1492405268692,,False,,1492405269074,False,40486757,
5751,#0000FF,,False,shaunmilla_,you posted an insta sleep at 3pm,clintstevens,1492405254799,4857799,,,#0000FF,shaunmilla_,,bae276dc-ae7b-4989-a6f3-69dcc8184d9c,,False,,,86268118,,,False,,1492405269260,False,116705546,
5752,#0000FF,,False,probrono,"@Noobberry, Didn't forsenBoys beat that one earlier?",clintstevens,1492405256811,4859811,,,#0000FF,probrono,"{'31097': [[19, 28]]}",a300be1d-60a8-440f-aba6-1569c876456e,,False,,,86268118,1492405270807,,False,,1492405271231,False,35841695,
5753,#008000,,False,king_bagool,s lot,clintstevens,1492405257359,4860359,premium/1,,#008000,King_Bagool,,61ac75f9-d0fe-4c2a-85b5-a6f2194b2ced,,False,,,86268118,1492405302492,,False,,1492405271822,False,81622860,
5754,#363636,,False,jeb_bush_2020,Have you thought of those sexy man depends that look like ELLEN boxers? enerJEBic,clintstevens,1492405259294,4862294,subscriber/0,,#363636,jeb_bush_2020,,835020dd-74fb-41ec-9a8a-ac19e2deccc2,,False,,,86268118,1492405278805,,True,,1492405273724,False,148501672,
5755,#8A2BE2,,False,warlord5157,Start smoking hybrids FeelsAmazingMan,clintstevens,1492405261513,4864513,,,#8A2BE2,Warlord5157,,5bbf1a4a-cf34-4387-a447-7ecf92387e40,,False,,,86268118,,,False,,1492405275969,False,94919156,
5756,#FF69B4,,False,noobberry,Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan Clint girlfriend FeelsBadMan,clintstevens,1492405262313,4865313,"moderator/1,subscriber/6,bits/1000",,#FF69B4,Noobberry,,44b45718-6b27-456a-899d-79a89e83d83b,,True,,,86268118,1492405276238,,True,,1492405276786,False,28397774,mod
5757,#DAA520,,False,identicalthings,what do you do?,clintstevens,1492405262365,4865365,subscriber/3,,#DAA520,Identicalthings,,3b6141fc-a84c-4d9a-ac3b-30cd7f5db1ae,,False,,,86268118,,,True,,1492405276822,False,91182432,
5758,#0000FF,,False,wavleon,Does clintB Look like pepe wearing a helmet cause it does to me,clintstevens,1492405263765,4866765,"subscriber/0,premium/1",,#0000FF,Wavleon,"{'114166': [[5, 10]]}",715aabb2-3e57-4d6a-a07e-8ce1badff6b9,,False,,,86268118,1492405277947,,True,,1492405278222,False,40967027,
5759,,,False,forprogress,S P E C I F I CA L L Y,clintstevens,1492405265601,4868601,,,,forprogress,,e3e59952-77e9-40f0-bccf-03b40605f8bf,,False,,,86268118,1492405280525,,False,,1492405280065,False,136827310,
5760,#FF69B4,,False,ashesoftomorrow,+25 OoT cucks Clint not zfg,clintstevens,1492405265853,4868853,subscriber/6,,#FF69B4,AshesOfTomorrow,,916f40d5-063f-4022-9b44-3d22696ecbec,,False,,,86268118,1492405279378,,True,,1492405280313,False,101901498,
5761,#87456D,,False,sivarro,"clintW is a masterful composition of art. Notice how the subject's face is split evenly between light and dark, and the uneasy expression on his face hints towards an internal struggle. The balance between good and evil instills a profound sense of unease in the viewer.",clintstevens,1492405266131,4869131,"subscriber/3,turbo/1",,#87456D,Sivarro,"{'79976': [[0, 5]]}",97226a7c-1257-4703-a34b-4b8676efc6f2,,False,,,86268118,1492405279411,,True,,1492405280589,True,86048394,
5762,,,False,phlas5,Venice Beach has crazy people,clintstevens,1492405266324,4869324,,,,Phlas5,,472899ea-df86-42c7-b706-d672ac5557e5,,False,,,86268118,,,False,,1492405280729,False,56063681,
5763,#8A2BE2,,False,hunterofpeace,@drizzydrake1991 probably is.. life hits hard.,clintstevens,1492405268462,4871462,bits/1000,,#8A2BE2,HunterOfPeace,,e08ff33d-541c-4db0-84b8-1e2663f364e1,,False,,,86268118,1492405284042,,False,,1492405282822,False,55998827,
5764,#FF69B4,,False,noobberry,no girlfriend life FeelsBadMan no girlfriend life FeelsBadMan no girlfriend life FeelsBadMan no girlfriend life FeelsBadMan no girlfriend life FeelsBadMan no girlfriend life FeelsBadMan no girlfriend life FeelsBadMan,clintstevens,1492405271839,4874839,"moderator/1,subscriber/6,bits/1000",,#FF69B4,Noobberry,,00698ab0-cf07-47fb-9e31-d6774dc9fffc,,True,,,86268118,1492405285769,,True,,1492405286310,False,28397774,mod
5765,#C2CC00,,False,becomingethereal,coke on the beach,clintstevens,1492405273108,4876108,"subscriber/0,premium/1",,#C2CC00,BecomingEthereal,,a8c3bbbb-c76e-4990-97f9-5d0f051bcc12,,False,,,86268118,1492405286065,,True,,1492405287535,False,69936840,
5766,,,False,jpinecone,CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob,clintstevens,1492405273410,4876410,premium/1,,,Jpinecone,"{'123171': [[0, 11], [13, 24], [26, 37], [39, 50], [52, 63], [65, 76], [78, 89]]}",e9253b76-842d-472f-84f9-60a922827809,,False,,,86268118,,,False,,1492405287846,False,57355306,
5767,,,False,uesae1,ur tweet was hilarious tho haha,clintstevens,1492405275181,4878181,,,,Uesae1,,38d2dc2a-d408-4704-a1fb-3946d9ceab14,,False,,,86268118,1492405284897,,False,,1492405289643,False,97752119,
5768,#9ACD32,,False,coolguy7211,@Clintstevens omg in Venice Beach all day?! wow you work so hard,clintstevens,1492405275233,4878233,bits/1000,,#9ACD32,coolguy7211,,a6fe7ef0-0708-4c89-bc6d-acaf20887bb1,,False,,,86268118,1492405292132,,False,,1492405289673,False,80796269,
5769,#8A2BE2,,False,he_said_it,meet Andy Milonakis PogChamp,clintstevens,1492405275436,4878436,,,#8A2BE2,HE_SAID_IT,"{'88': [[20, 27]]}",7334f76c-e552-43fd-8552-3135baafc982,,False,,,86268118,1492405290571,,False,,1492405289895,False,140112260,
5770,,,False,xinor1,Hard to be on the beach Kappa,clintstevens,1492405276175,4879175,,,,Xinor1,"{'25': [[24, 28]]}",ba6570c2-54e3-479f-a0c1-020f87fda0d0,,False,,,86268118,1492405290521,,False,,1492405290630,False,38008591,
5771,,,False,cyrusthevirus001,"@Ivo_ovalle I saw your picture, you're disgusting",clintstevens,1492405276198,4879198,,,,cyrusthevirus001,,cb5686e9-1a64-4c66-9377-635cd1e4b0b4,,False,,,86268118,1492405291639,,False,,1492405290651,False,104473299,
5772,#8A2BE2,,False,warlord5157,Too much sex FeelsAmazingMan,clintstevens,1492405276713,4879713,,,#8A2BE2,Warlord5157,,4fdcb51f-0b27-48b5-aca0-8c3f5375afd4,,False,,,86268118,,,False,,1492405291148,False,94919156,
5773,,,False,jpinecone,CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob CoolStoryBob,clintstevens,1492405277792,4880792,premium/1,,,Jpinecone,"{'123171': [[0, 11], [13, 24], [26, 37], [39, 50], [52, 63], [65, 76]]}",13c94c62-5155-455f-99f1-3a789769b53b,,False,,,86268118,,,False,,1492405292249,False,57355306,
